runtime,number_of_splits,number_of_backtracks,number_of_simplifications
7.763516902923584,58,57,116
6.184394836425781,43,41,85
7.294165134429932,49,48,98
7.626418590545654,50,48,99
16.859980583190918,98,97,196
10.668580770492554,80,78,159
1.7282273769378662,9,8,18
6.140363454818726,41,40,82
2.075474500656128,8,7,16
7.979670524597168,62,59,122
13.552629947662354,105,103,209
2.9730961322784424,21,20,42
24.474409580230713,156,155,312
2.368701457977295,17,16,34
28.258062601089478,194,192,387
6.349510192871094,30,28,59
1.4560348987579346,6,5,12
6.967951536178589,60,59,120
9.943067073822021,73,72,146
22.280813455581665,151,150,302
1.2959041595458984,2,1,4
4.945512771606445,23,21,45
11.384089708328247,81,80,162
5.162668466567993,20,18,39
12.077595472335815,100,99,200
5.757089853286743,40,39,80
0.9776957035064697,1,0,2
84.5210633277893,609,607,1217
1.343973159790039,5,4,10
70.24890446662903,553,552,1106
24.453376054763794,165,163,329
6.475601673126221,56,55,112
23.647804737091064,145,142,288
1.9603931903839111,10,9,20
11.20396113395691,113,112,226
1.1758356094360352,5,4,10
12.647987127304077,85,84,170
1.8673269748687744,7,6,14
10.394385576248169,56,54,111
0.8145782947540283,0,0,1
58.935880184173584,461,459,921
3.3934109210968018,18,17,36
2.6198720932006836,21,20,42
18.978487253189087,113,111,225
2.0384480953216553,12,11,24
3.1732559204101562,18,17,36
7.375241041183472,50,49,100
1.8523163795471191,10,9,20
4.250019550323486,22,21,44
5.429859399795532,26,25,52
25.235933780670166,169,167,337
1.1237990856170654,1,0,2
3.031153917312622,17,15,33
5.761093378067017,53,51,105
2.4447555541992188,10,9,20
2.269594430923462,9,8,18
0.9266586303710938,0,0,1
1.218848466873169,3,2,6
6.231426954269409,62,61,124
22.854239225387573,180,178,359
