runtime,number_of_splits,number_of_backtracks,number_of_simplifications
1.007716178894043,5,1,7
1.049727439880371,3,2,6
1.1137914657592773,5,3,9
1.1117901802062988,3,1,5
0.9736897945404053,3,0,4
1.1187825202941895,3,2,6
1.0927760601043701,4,4,9
0.9746918678283691,0,0,1
1.004714012145996,4,2,7
0.9236547946929932,2,1,4
1.3139326572418213,8,7,16
1.143812894821167,6,4,11
0.9066445827484131,0,0,1
0.9236371517181396,2,0,3
1.4900588989257812,11,10,22
1.0307323932647705,0,0,1
0.9866821765899658,2,0,3
0.9786956310272217,1,0,2
1.3759777545928955,14,9,24
0.9196343421936035,0,0,1
0.9506580829620361,3,1,5
1.0767474174499512,2,0,3
1.5160777568817139,9,9,19
1.2629127502441406,1,0,2
1.0837671756744385,3,0,4
0.9086272716522217,3,0,4
1.1608059406280518,4,4,9
0.8926334381103516,2,0,3
1.0087051391601562,5,0,6
0.9576799869537354,2,0,3
1.0867724418640137,6,4,11
0.9476733207702637,2,2,5
0.9446697235107422,2,1,4
1.74424409866333,11,9,21
1.0677754878997803,4,1,6
1.2558741569519043,6,5,12
1.1738338470458984,5,3,9
1.2248704433441162,1,0,2
1.4179885387420654,13,10,24
1.4330174922943115,12,10,23
1.1007630825042725,7,6,14
1.1648459434509277,6,6,13
1.4180076122283936,10,10,21
0.96368408203125,1,0,2
1.2398812770843506,4,3,8
1.0107173919677734,5,1,7
0.8565902709960938,2,1,4
0.9626832008361816,2,1,4
1.356943130493164,12,8,21
0.9086434841156006,2,2,5
1.0817687511444092,4,0,5
1.4170069694519043,10,5,16
1.5971157550811768,17,14,32
1.2208623886108398,7,5,13
0.9977090358734131,3,3,7
0.9656670093536377,5,3,9
0.9066436290740967,1,0,2
0.9947075843811035,3,1,5
1.0937774181365967,2,0,3
1.1748340129852295,2,1,4
1.0107183456420898,0,0,1
1.1678292751312256,8,3,12
0.9756925106048584,2,0,3
1.0877723693847656,4,0,5
1.2679004669189453,3,1,5
0.8916337490081787,1,1,3
0.9316620826721191,4,2,7
1.0607538223266602,3,3,7
0.991703987121582,1,0,2
0.8756208419799805,2,0,3
0.9947061538696289,1,0,2
0.9706892967224121,4,2,7
1.3239409923553467,9,8,18
0.9306607246398926,3,0,4
0.8766224384307861,1,0,2
0.903641939163208,1,1,3
1.0327332019805908,7,4,12
1.1328048706054688,0,0,1
0.9536778926849365,3,1,5
1.1558208465576172,4,4,9
1.2669000625610352,8,1,10
